"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Anúncios,Idade,Gênero,Dia,Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)","Configuração de atribuição","Custo por lead",Leads,"Cliques no link","CTR (todos)","CPM (custo por 1.000 impressões)","CPC (custo por clique no link)","CPC (todos)",Visualizações,"Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Orçamento da campanha","Tipo de orçamento da campanha","Início dos relatórios","Término dos relatórios"
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],45-54,unknown,2026-01-15,1,3,3,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],45-54,unknown,2026-01-15,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,30,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD01_carnival_img_[27/10],277844195704332,6819548126415,6880512939215,6934959059415,AD01_carnival_img_[27/10],45-54,unknown,2026-01-15,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,female,2026-01-15,40,47,1.175,BRL,0.46,"Clique de 7 dias ou visualização de 1 dia",,,1,2.12765957,9.78723404,0.46,0.46,,30,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,female,2026-01-15,5,5,1,BRL,0.11,"Clique de 7 dias ou visualização de 1 dia",,,,0,22,,0,,"Using campaign budget",Daily,25,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,female,2026-01-15,2,2,1,BRL,0.05,"Clique de 7 dias ou visualização de 1 dia",,,,0,25,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,female,2026-01-15,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"[Cadastros] Bongo - Amplo - Vídeos","AD04 - jeff arisk bongo",277844195704332,6662637016215,6662637016615,6662770019015,"AD04 - jeff arisk bongo",55-64,female,2026-01-15,21,26,1.23809524,BRL,0.22,"Clique de 7 dias ou visualização de 1 dia",,,,0,8.46153846,,0,,20,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,female,2026-01-15,16,18,1.125,BRL,0.14,"Clique de 7 dias ou visualização de 1 dia",,,,0,7.77777778,,0,,"Using campaign budget",Daily,8,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD01_ev5_img_[27/10],277844195704332,6819551408615,6819551408215,6934957249815,AD01_ev5_img_[27/10],55-64,female,2026-01-15,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,7,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,female,2026-01-15,16,19,1.1875,BRL,0.32,"Clique de 7 dias ou visualização de 1 dia",,,1,10.52631579,16.84210526,0.32,0.16,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD05_dk160_img_[24/11],184629203219671,120233157487530298,120233157487570298,120235753096250298,AD05_dk160_img_[24/11],55-64,female,2026-01-15,5,8,1.6,BRL,0.15,"Clique de 7 dias ou visualização de 1 dia",,,,0,18.75,,0,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],55-64,female,2026-01-15,5,5,1,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD02_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637457530599,AD02_v-strom_img_[08/12],55-64,female,2026-01-15,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,8,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,55-64,female,2026-01-15,3,3,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],55-64,female,2026-01-15,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],55-64,female,2026-01-15,1,1,1,BRL,0.07,"Clique de 7 dias ou visualização de 1 dia",,,,0,70,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120235789366720599,120235789366790599,120238431095810599,AD02_gsx-s1000_img_[12/01],55-64,female,2026-01-15,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD08_e350_img_[13/01],7658357130952021,120228803541830714,120228803541820714,120238669595160714,AD08_e350_img_[13/01],55-64,female,2026-01-15,9,9,1,BRL,0.17,"Clique de 7 dias ou visualização de 1 dia",,,,0,18.88888889,,0,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],55-64,female,2026-01-15,2,2,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],55-64,female,2026-01-15,2,2,1,BRL,0.2,"Clique de 7 dias ou visualização de 1 dia",,,,0,100,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD012_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969859246815,AD012_sportage_img_[14/01],55-64,female,2026-01-15,5,5,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,8,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],55-64,female,2026-01-15,31,35,1.12903226,BRL,1.14,"Clique de 7 dias ou visualização de 1 dia",,,,0,32.57142857,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],55-64,female,2026-01-15,22,25,1.13636364,BRL,0.33,"Clique de 7 dias ou visualização de 1 dia",,,,0,13.2,,0,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],55-64,female,2026-01-15,55,64,1.16363636,BRL,1.77,"Clique de 7 dias ou visualização de 1 dia",,,,3.125,27.65625,,0.885,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],55-64,female,2026-01-15,13,15,1.15384615,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,1.33333333,,0,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],55-64,female,2026-01-15,7,7,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,30,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD01_carnival_img_[27/10],277844195704332,6819548126415,6880512939215,6934959059415,AD01_carnival_img_[27/10],55-64,female,2026-01-15,20,20,1,BRL,0.48,"Clique de 7 dias ou visualização de 1 dia",,,,0,24,,0,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,male,2026-01-15,283,320,1.13074205,BRL,4.26,"Clique de 7 dias ou visualização de 1 dia",2.13,2,5,2.5,13.3125,0.852,0.5325,,30,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,male,2026-01-15,75,81,1.08,BRL,0.99,"Clique de 7 dias ou visualização de 1 dia",,,3,3.7037037,12.22222222,0.33,0.33,,"Using campaign budget",Daily,25,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,male,2026-01-15,3,3,1,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,male,2026-01-15,37,41,1.10810811,BRL,0.48,"Clique de 7 dias ou visualização de 1 dia",,,,0,11.70731707,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"[Cadastros] Bongo - Amplo - Vídeos","AD04 - jeff arisk bongo",277844195704332,6662637016215,6662637016615,6662770019015,"AD04 - jeff arisk bongo",55-64,male,2026-01-15,199,245,1.23115578,BRL,2.54,"Clique de 7 dias ou visualização de 1 dia",2.54,1,2,2.04081633,10.36734694,1.27,0.508,,20,Daily,"Using ad set budget",,2026-01-15,2026-01-15
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,male,2026-01-15,37,56,1.51351351,BRL,0.83,"Clique de 7 dias ou visualização de 1 dia",,,1,1.78571429,14.82142857,0.83,0.83,,"Using campaign budget",Daily,8,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD01_ev5_img_[27/10],277844195704332,6819551408615,6819551408215,6934957249815,AD01_ev5_img_[27/10],55-64,male,2026-01-15,59,60,1.01694915,BRL,0.85,"Clique de 7 dias ou visualização de 1 dia",,,,1.66666667,14.16666667,,0.85,,"Using campaign budget",Daily,7,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,male,2026-01-15,189,225,1.19047619,BRL,2.32,"Clique de 7 dias ou visualização de 1 dia",,,3,3.55555556,10.31111111,0.77333333,0.29,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD05_dk160_img_[24/11],184629203219671,120233157487530298,120233157487570298,120235753096250298,AD05_dk160_img_[24/11],55-64,male,2026-01-15,92,114,1.23913043,BRL,1.22,"Clique de 7 dias ou visualização de 1 dia",1.22,1,2,3.50877193,10.70175439,0.61,0.305,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],55-64,male,2026-01-15,111,127,1.14414414,BRL,1.44,"Clique de 7 dias ou visualização de 1 dia",,,2,3.1496063,11.33858268,0.72,0.36,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD02_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637457530599,AD02_v-strom_img_[08/12],55-64,male,2026-01-15,12,14,1.16666667,BRL,0.65,"Clique de 7 dias ou visualização de 1 dia",,,,0,46.42857143,,0,,"Using campaign budget",Daily,8,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,55-64,male,2026-01-15,189,210,1.11111111,BRL,0.81,"Clique de 7 dias ou visualização de 1 dia",0.81,1,1,2.38095238,3.85714286,0.81,0.162,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],55-64,male,2026-01-15,16,19,1.1875,BRL,0.12,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.31578947,,0,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],55-64,male,2026-01-15,48,54,1.125,BRL,0.67,"Clique de 7 dias ou visualização de 1 dia",,,,0,12.40740741,,0,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD04_v-strom_img_[12/01],722911362773979,120216828365640599,120216828365630599,120238430570240599,AD04_v-strom_img_[12/01],55-64,male,2026-01-15,2,2,1,BRL,0.21,"Clique de 7 dias ou visualização de 1 dia",,,,0,105,,0,,"Using campaign budget",Daily,8,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],55-64,male,2026-01-15,34,39,1.14705882,BRL,1.26,"Clique de 7 dias ou visualização de 1 dia",,,,2.56410256,32.30769231,,1.26,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120235789366720599,120235789366790599,120238431095810599,AD02_gsx-s1000_img_[12/01],55-64,male,2026-01-15,120,144,1.2,BRL,1.15,"Clique de 7 dias ou visualização de 1 dia",,,4,2.77777778,7.98611111,0.2875,0.2875,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD08_e350_img_[13/01],7658357130952021,120228803541830714,120228803541820714,120238669595160714,AD08_e350_img_[13/01],55-64,male,2026-01-15,79,116,1.46835443,BRL,1.91,"Clique de 7 dias ou visualização de 1 dia",,,3,3.44827586,16.46551724,0.63666667,0.4775,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],55-64,male,2026-01-15,115,142,1.23478261,BRL,1.27,"Clique de 7 dias ou visualização de 1 dia",1.27,1,4,3.52112676,8.94366197,0.3175,0.254,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],55-64,male,2026-01-15,19,21,1.10526316,BRL,0.24,"Clique de 7 dias ou visualização de 1 dia",,,,0,11.42857143,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD07_niro_img_[14/01],277844195704332,6729879019015,6729879019215,6969857954615,AD07_niro_img_[14/01],55-64,male,2026-01-15,1,2,2,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,15,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD012_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969859246815,AD012_sportage_img_[14/01],55-64,male,2026-01-15,79,100,1.26582278,BRL,1.23,"Clique de 7 dias ou visualização de 1 dia",,,2,3,12.3,0.615,0.41,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD013_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969860923215,AD013_sportage_img_[14/01],55-64,male,2026-01-15,6,6,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],55-64,male,2026-01-15,120,152,1.26666667,BRL,2.18,"Clique de 7 dias ou visualização de 1 dia",,,3,2.63157895,14.34210526,0.72666667,0.545,,"Using campaign budget",Daily,10,Daily,2026-01-15,2026-01-15
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],55-64,male,2026-01-15,483,534,1.10559006,BRL,7.08,"Clique de 7 dias ou visualização de 1 dia",,,8,2.80898876,13.25842697,0.885,0.472,,"Using campaign budget",Daily,15,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],55-64,male,2026-01-15,204,227,1.1127451,BRL,3.28,"Clique de 7 dias ou visualização de 1 dia",,,6,3.08370044,14.44933921,0.54666667,0.46857143,,"Using campaign budget",Daily,20,Daily,2026-01-15,2026-01-15
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],55-64,male,2026-01-15,246,316,1.28455285,BRL,2.31,"Clique de 7 dias ou visualização de 1 dia",2.31,1,9,4.43037975,7.31012658,0.25666667,0.165,,"Using campaign budget",Daily,9,Daily,2026-01-15,2026-01-15
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],55-64,male,2026-01-15,93,107,1.15053763,BRL,0.69,"Clique de 7 dias ou visualização de 1 dia",,,4,5.60747664,6.44859813,0.1725,0.115,,30,Daily,"Using ad set budget",,2026-01-15,2026-01-15
